Symbol,MvN,PTvN,PTvAK,AKvN,MvAK
ACOT11,1,0,0,0,0
PARS2,0,0,0,0,0
LEXM,0,0,0,0,1
USP24,0,0,0,0,0
PLPP3,0,0,0,0,0
NOL9,0,0,0,0,0
PRKAA2,0,1,0,1,0
KLHL21,0,0,0,0,0
ZSWIM5,0,0,0,0,0
GMEB1,0,0,0,0,0
SEPN1,0,0,0,0,0
AK4,0,0,0,0,0
JAK1,0,0,0,0,0
RAVER2,0,0,0,0,0
LZIC,0,0,0,0,0
RBP7,1,0,0,0,0
FBLIM1,1,1,0,0,0
SLC25A34,0,1,1,0,0
AKR7A3,0,0,0,0,0
DRAXIN,1,0,0,0,1
PDPN,0,0,0,0,0
DHRS3,0,0,0,0,0
LAPTM5,0,0,0,0,0
SDC3,0,0,0,0,0
PEF1,0,0,0,0,0
SYNC,0,0,0,0,0
RBBP4,0,0,0,0,0
KIAA1522,0,0,0,0,0
TMCO4,0,0,0,0,0
UBXN10,1,1,0,0,0
CAMK2N1,1,0,0,0,1
ALPL,0,0,0,0,0
WNT4,1,0,0,0,1
SCNN1D,0,0,0,1,0
MXRA8,0,0,0,0,0
FAAP20,0,0,0,0,0
MEGF6,0,0,0,0,0
DIRAS3,0,1,1,0,0
NFIA,0,0,0,0,0
OMA1,0,0,0,0,0
MYSM1,0,0,0,0,0
TM2D1,0,0,0,0,0
USP1,0,0,0,0,0
FUBP1,0,0,0,0,0
NEXN,0,0,0,1,0
DNAJB4,0,0,0,0,1
ADGRL4,0,0,0,0,0
LRRIQ3,0,0,0,0,0
TYW3,0,0,0,0,0
SNX7,0,0,0,0,0
NTNG1,0,0,0,0,0
FAM102B,0,0,0,0,0
HENMT1,0,0,0,0,0
AKNAD1,0,0,0,0,0
C1orf52,0,0,0,0,0
WDR63,0,0,0,0,0
GBP2,0,0,0,0,0
ATXN7L2,0,0,0,0,0
GBP4,0,0,0,0,0
ZNF326,0,0,0,0,0
GFI1,0,0,0,0,0
KCNT2,1,1,0,1,0
AGL,0,0,0,0,0
VCAM1,0,0,0,0,0
EXTL2,0,0,0,0,0
SLC30A7,0,0,0,0,0
ZNF281,0,0,0,0,0
ARPC5,0,0,0,0,0
CADM3,0,1,0,1,0
NLRP3,0,0,0,0,0
ZNF496,0,0,0,0,0
TRIM58,1,0,0,0,0
SLAMF9,0,1,0,1,0
IGSF8,0,0,0,0,0
DDR2,0,0,0,0,0
PEA15,0,0,0,0,0
PEX19,0,0,0,0,0
NCSTN,0,0,0,0,0
VANGL2,0,0,0,0,0
SLAMF6,0,0,0,0,0
OLFML2B,0,0,0,0,0
FCRLB,0,0,0,0,0
FCGR3B,0,0,0,0,0
C1orf74,0,0,0,0,0
FLVCR1,0,0,0,0,0
ATF3,0,0,0,0,1
RBM15,0,0,0,0,0
DENND2D,0,0,0,0,0
AXDND1,0,1,1,0,0
TDRD5,0,1,1,0,0
IER5,0,0,0,0,0
SNED1,1,1,0,0,0
BPNT1,0,0,0,0,0
SPATA17,0,0,0,0,0
C1orf115,0,0,0,0,0
BROX,0,0,0,0,0
ACP6,0,0,1,0,0
KIF26B,0,0,0,0,0
TFB2M,0,0,0,0,0
CNST,0,0,0,0,0
PPP1R21,0,0,0,0,0
PM20D1,0,1,1,0,0
PKDCC,0,1,0,1,0
OXER1,0,1,1,0,0
HAAO,1,1,0,0,0
B3GALNT2,0,0,0,0,0
MAPKAPK2,0,0,0,0,0
IL20,0,1,0,0,0
IL24,1,1,1,1,0
FCMR,0,0,0,0,0
PIGR,0,0,1,0,0
CAPN2,1,0,0,0,0
MRPL55,0,0,0,0,0
C1orf145,0,0,0,0,0
WDR26,0,0,0,0,0
REL,0,0,0,0,0
PUS10,0,0,0,0,0
PEX13,0,0,0,0,0
KIAA1841,0,0,0,0,0
TRIM17,0,0,0,0,0
RFTN2,0,0,0,0,0
DISC1,0,0,0,0,0
CAPN13,0,1,1,0,0
MEMO1,0,0,0,0,0
DPY30,0,0,0,0,0
TYW5,0,0,0,0,0
C2orf47,0,0,0,0,0
PQLC3,0,0,0,0,0
ARL5A,1,0,0,0,0
FAM84A,0,0,0,0,0
CLHC1,0,0,0,0,0
PRORSD1P,0,0,0,0,0
FRZB,1,1,1,0,0
DUSP19,0,0,0,0,0
CFAP36,0,0,0,0,0
NUP35,0,0,0,0,0
CCDC138,0,0,0,0,0
C2orf48,0,0,0,0,0
FBXO41,0,0,0,0,0
ACTG2,0,1,1,0,0
WDCP,0,0,0,0,0
SMC6,0,0,0,0,0
VSNL1,0,0,0,0,0
CCDC74A,0,0,0,0,0
H3F3A,0,0,0,0,0
ANKRD30BL,0,0,0,0,0
COQ8A,0,0,0,0,0
SLC16A14,1,1,0,0,0
EN1,0,0,0,0,0
SGCB,0,0,0,0,0
SPATA18,0,0,0,0,0
NOSTRIN,0,0,0,0,0
SGPP2,1,0,0,0,1
INHBB,0,0,0,0,0
BBS5,0,0,0,0,0
SMARCAD1,0,0,0,0,0
HPGDS,1,0,0,0,1
PDLIM5,0,0,0,0,0
RPRD2,0,0,0,0,0
ANKRD23,0,0,0,0,0
CTSS,0,0,0,0,0
MSX1,0,0,0,0,0
PACRGL,0,0,0,0,0
BNIPL,1,0,0,0,1
C1QTNF7,1,1,1,1,0
TNFAIP8L2,0,0,0,0,0
LYSMD1,0,0,0,0,0
SCNM1,0,0,0,0,0
VPS72,0,0,0,0,0
ERCC3,0,0,0,0,0
RNF149,0,0,0,0,0
IWS1,0,0,0,0,0
BOLA3,0,0,0,0,0
CDC42EP3,0,0,0,0,0
S100A11,0,1,0,0,0
LCE3D,0,1,0,1,1
IVL,0,0,0,0,0
SPRR3,0,1,0,1,0
DHX57,0,0,0,0,0
SPRR2D,0,1,0,1,1
PGLYRP4,1,0,0,0,1
ARHGAP25,0,0,0,0,0
S100A9,0,1,0,1,0
S100A12,0,1,0,1,0
TGFA,0,0,0,0,0
TDRD10,1,0,0,0,0
CCNYL1,0,0,0,0,0
FZD5,1,0,0,0,0
DCAF16,0,0,0,0,0
GNPDA2,0,0,0,0,0
PAQR3,0,0,0,0,0
NIPAL1,1,0,0,0,1
ANTXR2,0,0,0,0,0
HELQ,0,0,0,0,0
MRPS18C,0,0,0,0,0
CGGBP1,0,0,0,0,0
FAM175A,0,0,0,0,0
GPR155,0,0,0,0,0
DAPL1,1,1,1,0,1
PMVK,1,0,0,0,1
PBXIP1,0,0,0,0,0
CLDN1,1,0,0,0,0
PYGO2,0,0,0,0,0
HIPK1,0,0,0,0,0
DCST2,0,1,0,0,0
COL6A3,0,0,0,0,0
C1orf106,0,0,0,0,0
LINC01116,0,0,0,0,0
YY1AP1,0,0,0,0,0
KBTBD8,0,0,0,0,0
EOGT,0,0,0,0,0
NAXE,0,0,0,0,0
POGLUT1,0,0,0,0,0
SLC22A15,0,0,0,0,0
IGFN1,0,0,0,0,0
ATP1A1,0,0,0,0,0
SLC15A2,0,0,0,0,0
EIF4E3,0,0,0,0,0
LRRC58,0,0,0,0,0
FSTL1,0,0,0,0,0
LMOD1,0,1,0,0,0
ELF3,0,1,0,0,0
TMEM183A,0,0,0,0,0
TMEM169,0,0,0,0,0
IGFBP7,0,0,0,0,0
TRIM46,0,0,0,0,0
KRTCAP2,0,0,0,0,0
CXCR1,1,0,0,0,0
ARPC2,0,0,0,0,0
CCT3,0,0,0,0,0
TMEM79,0,0,0,0,1
SSR2,0,0,0,0,0
RNF25,0,0,0,0,0
STK36,0,0,0,0,0
ADORA1,0,0,0,0,0
NEK10,0,0,0,0,0
CCDC141,1,0,0,0,0
KIAA1524,1,0,0,0,1
EOMES,0,1,0,0,0
CWC22,0,0,0,0,0
AZI2,0,0,0,0,0
TGFBR2,0,0,0,0,0
ANKZF1,0,0,0,0,0
HDAC11,0,0,0,0,0
TRAT1,0,0,0,0,0
FBLN2,0,0,0,0,0
GLB1L,0,0,0,0,0
STT3B,0,0,0,0,0
CHCHD4,0,0,0,0,0
NFASC,0,0,0,0,0
SGO2,0,0,0,0,0
SERPINI1,0,0,0,0,0
CLASP2,0,0,0,0,0
SUCLG1,0,0,0,0,0
NUAK2,0,0,0,0,1
PRKCI,0,0,0,0,0
MNDA,0,0,0,0,0
PYHIN1,0,0,0,0,0
IFI16,0,0,0,0,0
AIM2,1,1,1,1,1
EFHB,0,0,0,0,0
EIF5A2,0,0,0,0,0
RPL22L1,0,0,0,0,0
PPM1L,0,0,0,0,0
ICA1L,0,0,0,0,0
SNHG16,0,0,0,0,0
CTLA4,0,1,0,0,0
ICOS,0,1,0,0,0
RYBP,0,0,0,0,0
PPP4R2,0,0,0,0,0
CD200R1,1,1,0,0,0
GTPBP8,0,0,0,0,0
NEPRO,0,0,0,0,0
SPICE1,0,0,0,0,0
CCDC191,0,0,0,0,0
CADPS,0,1,0,1,0
CDS1,0,0,0,0,0
WDFY3,0,0,0,0,0
COX18,0,0,0,0,0
PTPN13,0,0,0,0,0
C4orf36,0,0,0,0,0
THOC7,0,0,0,0,0
ATXN7,0,0,0,0,0
PSMD6,0,0,0,0,0
PRICKLE2,0,0,0,0,0
ADAMTS9,0,0,0,0,0
PPM1K,0,0,0,0,0
GMPS,0,0,0,0,0
TIPARP,0,0,0,0,0
CCNL1,0,0,0,0,0
PTX3,0,1,0,0,0
DCLK3,0,0,0,0,0
SLMAP,0,0,0,0,0
RPL9,0,0,0,0,0
SMIM14,0,0,0,0,0
RPP14,0,0,0,0,0
ABHD6,1,0,0,0,0
DNASE1L3,1,0,0,0,1
C3orf67,0,0,0,0,0
RBM47,0,0,0,0,0
APBB2,0,0,0,0,0
IL17RE,0,0,0,0,0
IL17RC,0,0,0,0,0
CRELD1,0,0,0,0,0
PRRT3,0,0,0,0,0
PCOLCE2,0,1,0,1,0
U2SURP,0,0,0,0,0
MTMR14,0,0,0,0,0
TTC14,0,0,0,0,0
CXCL3,1,1,1,0,0
CXCL5,1,1,0,0,0
PPBP,0,0,0,0,0
MTHFD2L,0,0,0,0,0
CXCL1,1,1,1,0,0
RCHY1,0,0,0,0,0
CPA3,1,0,0,0,0
GYG1,0,0,0,0,0
HPS3,0,0,0,0,0
TM4SF18,0,0,0,0,0
TOPBP1,0,0,0,0,0
RYK,0,0,0,0,0
SNRK,0,0,0,0,0
ZNF513,0,0,0,0,0
SLC4A1AP,0,0,0,0,0
PLB1,0,0,0,0,0
SPDYA,0,0,0,0,0
KIAA1143,0,0,0,0,0
KIF15,0,0,0,0,0
WDR43,0,0,0,0,0
ZDHHC3,0,0,0,0,0
CDCP1,0,0,0,0,0
CLEC3B,1,1,1,1,0
SLC6A20,0,0,0,0,0
LZTFL1,0,0,0,0,0
FYCO1,0,0,0,0,0
CCR1,0,0,0,0,0
LRRC2,1,1,0,1,0
ELP6,0,0,0,0,0
DTX3L,1,0,0,0,0
ZNF148,0,0,0,0,0
NMNAT3,1,1,0,0,0
SMIM12,0,0,0,0,0
ZMYM6,0,0,0,0,0
TPRA1,0,0,0,0,0
YEATS2,0,0,0,0,0
GRIK3,0,1,1,0,0
ZC3H12A,0,0,0,0,0
MEAF6,0,0,0,0,0
SNIP1,0,0,0,0,0
DNALI1,0,1,0,0,0
POLR2H,0,0,0,0,0
KLF15,0,1,1,0,0
CAMK2N2,1,1,0,0,1
LIPH,1,0,0,0,1
TMEM41A,0,0,0,0,0
RPN1,0,0,0,0,0
SENP2,0,0,0,0,0
HEYL,0,0,0,0,1
IFT122,0,0,0,0,0
RFC4,0,0,0,0,0
RPL39L,0,0,0,0,0
BAP1,0,0,0,0,0
TKT,0,0,0,0,0
PRKCD,0,0,0,0,0
RFT1,0,0,0,0,0
SFMBT1,0,0,0,0,0
GNL3,0,0,0,0,0
PBRM1,0,0,0,0,0
UVSSA,0,0,0,0,0
FAM208A,0,0,0,0,0
ARHGEF3,0,0,0,0,0
SLBP,0,0,0,0,0
LRPAP1,0,0,0,0,0
SLC51A,0,0,0,0,0
UBXN7,0,0,0,0,0
RNF168,0,0,0,0,0
PIGX,0,0,0,0,0
MELTF,0,0,0,0,0
S100P,0,1,0,1,0
ABLIM2,0,0,0,0,0
EXO5,0,0,0,0,0
C1orf50,0,0,0,0,0
ERMAP,0,0,0,0,0
ZNF691,0,0,0,0,0
AIMP1,0,0,0,0,0
SGMS2,0,0,0,0,0
METAP1,0,0,0,0,0
DNAJB14,0,0,0,0,0
H2AFZ,0,0,0,0,0
EMCN,1,1,0,0,0
SLC9B2,0,0,0,0,0
BDH2,0,0,0,0,0
PGRMC2,0,0,0,0,0
CDC25A,0,0,0,0,0
ZNF589,0,0,0,0,1
PLXNB1,0,0,0,0,0
CCDC51,0,0,0,0,0
ATRIP,0,0,0,0,0
SHISA5,0,0,0,0,0
SPRY1,0,0,0,0,0
BSN,0,0,0,0,0
APEH,0,0,0,0,0
INTU,0,0,0,0,0
RNF123,0,0,0,0,0
HSPA4L,0,0,0,0,0
MFSD8,0,0,0,0,0
ABHD18,0,0,0,0,0
MON1A,0,0,0,0,0
MST1R,0,0,0,0,0
RAD54L2,0,0,0,0,0
TEX264,0,0,0,0,0
GRM2,0,0,0,0,0
DUSP7,0,0,0,0,0
POC1A,0,0,0,0,0
PPM1M,0,0,0,0,0
WDR82,0,0,0,0,0
PITX2,1,0,0,0,0
C4orf3,0,0,0,0,0
PRSS12,0,0,0,0,0
HMGB2,0,0,0,0,0
SAP30,0,0,0,0,0
HAND2,0,1,0,1,0
MAD2L1,0,0,0,0,0
ANXA5,0,0,0,0,0
MAP9,0,0,0,0,0
GUCY1A3,0,0,0,0,0
FBXO8,0,0,0,0,0
CEP44,0,0,0,0,0
HPGD,1,0,0,0,0
TMEM144,0,0,0,0,0
FAM198B,0,0,0,0,0
NPY1R,1,1,1,1,0
NAA15,0,0,0,0,0
IL15,0,0,0,0,0
FAM160A1,0,0,0,0,0
ARFIP1,0,0,0,0,0
ICE1,0,0,0,0,0
ANAPC10,0,0,0,0,0
ABCE1,0,0,0,0,0
OTUD4,0,0,0,0,0
LSM6,0,0,0,0,0
TMEM184C,0,0,0,0,0
PRMT9,0,0,0,0,0
ITGA2,1,0,0,0,1
MOCS2,0,0,0,0,0
SLC45A2,1,1,1,0,0
EDIL3,0,0,0,0,0
TMEM161B,0,0,0,0,0
ELOVL7,1,0,0,0,0
NDUFAF2,0,0,0,0,0
LMBRD2,0,0,0,0,0
RANBP3L,0,1,1,0,0
NIPBL,0,0,0,0,0
RNF180,1,1,0,0,0
ADGRV1,0,0,0,0,0
SLC25A46,0,0,0,0,0
STARD4,0,0,0,0,0
PGGT1B,0,0,0,0,0
F2RL2,0,0,0,0,0
CCDC112,0,0,0,0,0
ANKRD33B,0,1,0,0,0
CMBL,0,0,0,0,1
C5orf63,0,0,0,0,0
PRRC1,0,0,0,0,0
F2RL1,0,0,0,0,0
AGGF1,0,0,0,0,0
WDR41,0,0,0,0,0
NDUFS4,0,0,0,0,0
ESM1,1,1,1,0,1
GRPEL2,0,0,0,0,0
ARSK,0,0,0,0,0
RHOBTB3,0,0,0,0,0
GPX8,0,0,0,0,0
TIGD6,0,0,0,0,0
SERINC5,0,0,0,0,0
CASP3,0,0,0,0,0
PRIMPOL,0,0,0,0,0
ERAP1,0,0,0,0,0
ERAP2,1,0,0,0,0
CMYA5,0,1,0,0,0
EGFLAM,0,0,0,0,0
CFAP97,0,0,0,0,0
RICTOR,0,0,0,0,0
PAPD4,0,0,0,0,0
EBF1,0,0,0,0,0
ANKRA2,0,0,0,0,0
UBLCP1,0,0,0,0,0
UTP15,0,0,0,0,0
TLR3,0,0,0,0,0
NSA2,0,0,0,0,0
GFM2,0,0,0,0,0
TERT,0,0,0,0,0
CCDC127,0,0,0,0,0
FOXQ1,1,0,0,0,0
ADGRF2,1,1,0,0,1
ACSL6,1,0,0,0,0
CSF2,0,1,0,1,0
SEPT8,0,0,0,0,0
SHROOM1,0,0,0,0,0
UQCRQ,0,0,0,0,0
GJB7,0,0,0,0,0
SLC35A1,0,0,0,0,0
GRIK2,0,1,0,0,0
MB21D1,1,1,0,0,0
FABP7,0,1,1,0,0
TXLNB,0,0,0,0,0
CITED2,0,0,0,0,0
CREBRF,0,0,0,0,0
DCBLD1,1,1,0,0,0
SFXN1,0,0,0,0,0
SAMD3,0,0,0,0,0
TMEM200A,0,0,0,0,0
IL22RA2,0,0,0,0,0
DACT2,0,1,0,0,0
PDSS2,0,0,0,0,0
STXBP5,0,0,0,0,0
IL31RA,0,0,0,0,0
RAET1E,0,0,0,0,1
PI16,1,1,1,1,0
DAGLB,0,0,0,0,0
KIAA0895,0,0,0,0,0
STK17A,0,1,0,0,0
TRA2A,0,0,0,0,0
GALNT10,0,0,0,0,0
SAP30L,0,0,0,0,0
RPS14,0,0,0,0,0
COG5,0,0,0,0,0
BMT2,0,0,0,0,0
GPR85,0,0,0,0,0
SLU7,0,0,0,0,0
RP9,0,0,0,0,0
PTTG1,1,1,0,0,0
CAMLG,0,0,0,0,0
BMPER,0,0,0,0,0
RELL2,0,0,0,0,0
SMAD5-AS1,1,1,0,0,0
KCNK5,0,0,0,0,0
ZNF12,0,0,0,0,0
SLC29A4,0,0,0,0,0
STEAP1,0,0,0,0,0
CDCA7L,0,0,0,0,0
MIOS,0,0,0,0,0
KIAA1324L,0,0,0,0,0
USP49,0,0,0,0,0
SYTL3,0,0,0,0,0
HEY1,0,0,0,0,0
ZNF704,0,1,0,0,0
FABP5,0,1,0,0,1
TAGAP,0,0,0,0,0
COL1A2,0,0,0,0,0
FNDC1,1,1,1,0,1
CHMP4C,0,0,0,0,0
SLC13A4,1,0,0,0,0
BRI3,0,0,0,0,0
LMTK2,0,0,0,0,0
CTSB,0,0,0,0,0
SOX17,0,0,0,0,0
DLC1,0,0,0,0,0
ADCY1,0,0,0,0,1
C8orf48,0,0,0,0,0
C7orf57,0,1,0,1,0
PEX2,0,0,0,0,0
RAD21,0,0,0,0,0
MED30,0,0,0,0,0
TNFRSF11B,0,0,0,0,0
SBSPON,0,1,0,0,0
PHKG1,0,1,0,0,0
EN2,0,0,0,0,0
CSMD3,1,1,0,0,0
SPIDR,0,0,0,0,0
ORC5,0,0,0,0,0
DNAAF5,0,0,0,0,0
OSGIN2,0,0,0,0,0
DEFB1,0,0,0,0,0
SUN1,0,0,0,0,0
OXR1,0,0,0,0,0
FAM86FP,0,0,0,0,0
GPR146,0,0,0,0,0
GPER1,0,0,0,0,0
TMEM184A,0,0,0,0,0
NOS3,0,0,0,0,0
MICALL2,0,0,0,0,0
CA3,0,1,0,1,0
INTS1,0,0,0,0,0
CDK5,0,0,0,0,0
SLC4A2,0,0,0,0,0
FASTK,0,0,0,0,0
TMUB1,0,0,0,0,0
FMC1,0,0,0,0,0
PHAX,0,0,0,0,0
ALDH7A1,0,0,0,0,0
FOXK1,0,0,0,0,0
COX6C,0,0,0,0,0
OSR2,1,0,0,0,0
YWHAZ,0,0,0,0,0
BAALC,0,0,0,0,0
FZD6,0,0,0,0,0
CTHRC1,0,0,0,0,0
SLC25A32,0,0,0,0,0
DCAF13,0,0,0,0,0
TP53INP1,0,0,0,0,0
INTS8,0,0,0,0,0
KIAA1429,0,0,0,0,0
FREM1,1,1,1,0,0
GEM,0,0,0,0,0
PDP1,0,0,0,0,0
TMEM67,0,0,0,0,0
KIAA0196,0,0,0,0,0
RPP25L,0,0,0,0,0
FAM219A,0,0,0,0,0
SNAPC3,0,0,0,0,0
KIAA1161,0,0,0,0,0
NUDT2,0,0,0,0,0
TMEM65,0,0,0,0,0
PSIP1,0,0,0,0,0
CCDC171,1,0,0,0,0
UBAP1,0,0,0,0,0
SYK,0,0,0,0,0
NIPSNAP3B,0,0,0,0,0
ABCA1,0,0,0,0,0
NFIL3,0,0,0,0,0
LETM2,0,0,0,0,0
METTL2B,0,0,0,0,0
FXN,0,0,0,0,0
TMEM71,0,0,0,0,0
MAMDC2,1,1,0,1,0
CPA6,1,1,0,1,0
C8orf34,0,1,0,1,0
TMC1,0,0,0,0,0
ALDH1A1,1,1,0,0,0
KDM1B,0,0,0,0,0
HGSNAT,0,0,0,0,0
RASEF,0,0,0,0,0
GKAP1,0,0,0,0,0
KIF27,0,0,0,0,0
C9orf64,0,0,0,0,0
HNRNPK,0,0,0,0,0
RP11-213G2.3,0,0,0,0,0
SVEP1,1,1,1,1,0
TRPV6,1,1,1,0,0
ANKS6,0,0,0,0,0
FBP1,0,0,1,0,0
TMEM246,0,0,0,0,0
ZHX1,0,0,0,0,0
CYBB,0,0,0,0,0
DYNLT3,0,0,0,0,0
WBSCR27,0,0,0,0,1
MID1IP1,0,0,0,0,0
NCF1C,0,0,0,0,0
C9orf84,0,0,0,0,0
KIAA1958,0,0,0,0,0
PCDH19,0,1,1,0,0
PIGA,0,0,0,0,0
VEGFD,1,1,0,1,0
STRBP,0,0,0,0,0
CLDN3,0,1,1,0,0
GAPVD1,0,0,0,0,0
CARD19,0,0,0,0,0
WNK2,0,1,1,0,0
ATP7A,0,0,0,0,0
ZNF367,0,0,0,0,0
NLGN4Y,1,0,0,0,0
HDX,0,0,0,0,1
NDUFB6,0,0,0,0,0
AQP7,0,1,1,0,0
NOL6,0,0,0,0,0
AQP3,1,0,0,0,1
TRMT10B,0,0,0,0,0
VCP,0,0,0,0,0
PIGO,0,0,0,0,0
STOML2,0,0,0,0,0
BRWD3,0,0,0,0,0
MELK,1,1,0,0,0
OTUD1,1,0,0,0,1
ARHGAP12,0,0,0,0,0
FAT3,0,1,0,0,0
HECTD2,0,0,0,0,0
FBXO33,0,0,0,0,0
INTS6L,0,0,0,0,0
LRFN5,1,1,0,1,0
SPTSSA,0,0,0,0,0
WRN,0,0,0,0,0
MARCH8,0,0,0,0,0
CFL2,0,0,0,0,0
SUGT1,0,0,0,0,0
GTF2A1,0,0,0,0,0
ZCCHC24,0,0,0,0,0
PGM2L1,0,0,0,0,0
SLC16A9,0,1,0,0,0
FOLR2,0,0,0,0,0
INPPL1,0,0,0,0,0
GJB2,0,1,0,1,0
CRYL1,0,0,0,0,0
REEP3,0,0,0,0,0
SKA3,0,0,0,0,0
MICU2,0,0,0,0,0
DDIAS,0,0,0,0,0
PCF11,0,0,0,0,0
PKNOX2,1,1,1,0,0
LRR1,0,0,0,0,0
RPL36AL,0,0,0,0,0
DNAAF2,0,0,0,0,0
C10orf10,0,0,0,0,0
C10orf25,0,0,0,0,0
ZNF22,0,0,0,0,0
KLHDC2,0,0,0,0,0
EML5,0,0,0,0,0
NEMF,0,0,0,0,0
RPUSD4,0,0,0,0,0
ARF6,0,0,0,0,0
TTC8,0,0,0,0,0
TMEM63C,0,0,1,0,0
AKR1E2,0,0,0,0,0
KBTBD6,0,0,0,0,0
FAAH2,0,0,0,0,0
NUDT5,0,0,0,0,0
DACT1,0,0,0,0,0
OXGR1,0,1,0,0,0
BEND7,0,0,0,0,0
ATP5C1,0,0,0,0,0
PRPF18,0,0,0,0,0
TAF3,0,0,0,0,0
VSTM4,0,0,0,0,0
VDAC2,0,0,0,0,0
COMTD1,0,0,0,0,0
SLC18A2,1,0,0,0,0
PDZD8,0,0,0,0,0
ZNF503,1,0,0,0,0
FAM175B,0,0,0,0,0
QSOX2,0,0,0,0,0
FAM204A,0,0,0,0,0
NSD1,0,0,0,0,0
PRDX3,0,0,0,0,0
ENOX2,0,0,0,0,0
GHITM,0,0,0,0,0
SNAPC4,0,0,0,0,0
PMPCA,0,0,0,0,0
SDCCAG3,0,0,0,0,0
AK8,1,0,0,0,0
SPACA9,0,0,0,0,0
TSC1,0,0,0,0,0
HPRT1,1,0,0,0,1
BORCS5,0,0,0,0,0
FAM69B,0,0,0,0,0
ZMYND19,0,0,0,0,0
STOX1,0,0,0,0,0
RET,0,0,0,0,0
DDX21,0,0,0,0,0
BMS1,0,0,0,0,0
STK32C,0,0,0,0,0
KIAA1462,0,0,0,0,0
FUNDC2,0,0,0,0,0
TMEM55B,0,0,0,0,0
METTL17,0,0,0,0,0
SLC39A2,1,0,0,0,1
NDRG2,0,0,0,0,0
RNASE7,0,0,0,0,1
ARHGEF40,0,0,0,0,0
NSMF,0,0,0,0,0
ZNF219,0,0,0,0,0
CASP7,0,0,0,0,0
PPP1R36,0,0,0,0,0
BTNL9,1,1,1,0,0
CCDC186,0,0,0,0,0
VWA2,0,1,0,0,0
METTL3,0,0,0,0,0
SALL2,0,1,0,0,0
TRUB1,0,0,0,0,0
CYP2C19,1,1,0,1,0
ZFYVE1,0,0,0,0,0
HSPA12A,0,0,0,0,0
FRAT1,0,0,0,0,0
UBTD1,0,0,0,0,0
ANKRD2,0,0,0,0,0
E2F7,1,1,0,0,0
ARHGAP42,0,0,0,0,0
ISCA2,0,0,0,0,0
OTOGL,0,1,1,0,0
LARGE2,0,0,0,0,0
PACSIN3,0,0,0,0,0
TTC7B,0,0,0,0,0
SLC39A13,0,0,0,0,0
PSMC3,0,0,0,0,0
RAPSN,0,0,0,0,0
AGBL2,1,0,0,0,1
TC2N,0,0,0,0,0
CPSF2,0,0,0,0,0
SMCO2,0,0,0,0,0
MOAP1,0,0,0,0,0
IFI27L1,0,0,0,0,0
IFI27,0,1,0,1,0
SERPINA12,1,1,1,0,1
CLMN,0,0,0,0,0
PDZRN4,0,1,1,0,0
NELL1,0,1,1,0,0
PTER,0,0,0,0,0
CACNB2,0,1,0,0,0
HACD1,0,0,0,0,0
ARL5B,0,0,0,0,0
SMCO4,0,0,0,0,0
CEP295,0,0,0,0,0
TAF1D,0,0,0,0,0
ABTB2,0,0,0,0,0
R3HCC1L,0,0,0,0,0
AMOTL1,0,0,0,0,0
HTRA1,0,0,0,0,0
LIPC,1,0,0,0,0
CEP57,0,0,0,0,0
TCP11L2,0,0,0,0,0
SPRED1,0,0,0,0,0
GPR176,0,0,0,0,0
JAM3,0,0,0,0,0
GLB1L3,1,0,1,0,1
ADAMTS15,0,0,0,0,0
GPT2,1,0,0,0,1
AMN,0,0,0,0,1
RAB8B,0,0,0,0,0
IKBIP,0,0,0,0,0
RPUSD2,0,0,0,0,0
HIF1AN,0,0,0,0,0
NDUFB8,0,0,0,0,0
ZFYVE19,0,0,0,0,0
SPINT1,0,0,0,0,0
FBN1,0,0,0,0,0
AVPR1A,0,0,0,0,0
DEPDC4,0,0,0,0,0
BRD7,0,0,0,0,0
CKB,0,0,0,0,0
TRMT61A,0,0,0,0,0
BTRC,0,0,0,0,0
POLL,0,0,0,0,0
BAG5,0,0,0,0,0
DPCD,0,0,0,0,0
LARP6,0,0,0,0,0
API5,0,0,0,0,0
ASPG,0,0,0,0,0
ZNF319,0,0,0,0,0
HPS6,0,0,0,0,0
SENP8,0,0,0,0,0
NOLC1,0,0,0,0,0
ALKBH3,0,0,0,0,0
COPS2,0,0,0,0,0
GABRB3,0,1,0,0,0
SGPL1,0,0,0,0,0
FRS2,0,0,0,0,0
CCT2,0,0,0,0,0
PCBD1,0,0,0,0,0
ARIH1,0,0,0,0,0
CLMP,0,0,0,0,0
SCN3B,0,0,0,0,0
COX11,0,0,0,0,0
ZNF202,0,0,0,0,0
FAM227B,0,0,0,0,0
STXBP4,0,0,0,0,0
CYYR1,0,0,0,0,0
CUL5,0,0,0,0,0
WBP1L,0,0,0,0,0
BORCS7,0,0,0,0,0
C2,0,0,0,0,0
PLEKHF1,0,0,0,0,0
TMEM100,1,1,0,0,0
ANAPC16,0,0,0,0,0
SMPD1,0,0,0,0,0
APBB1,0,0,0,0,0
SYNPO2L,0,0,0,0,0
NUDT13,0,0,0,0,0
TRIM44,0,0,0,0,0
ILK,0,0,0,0,0
TAF10,0,0,0,0,0
TPP1,0,0,0,0,0
DCHS1,0,0,0,0,0
MSS51,0,0,0,0,0
CYB5A,1,1,1,0,0
USP54,0,0,0,0,0
RAG1,0,0,0,0,0
C11orf74,0,0,0,0,0
ATP9B,0,0,0,0,0
PPFIBP2,0,0,0,0,0
